primary_key,parameter,intercept,mean_umi
\xe55ca972f204c7f026a5eb49a5a28370,sd2,0.28975638850168,0.00146783795520903
\xe55ca972f204c7f026a5eb49a5a28370,p3,0.0505773771917307,0
\xdb44ee83f80d4055e66990369d0c686b,p1,0.143833393031465,-6.19131092080801e-06
\xdb44ee83f80d4055e66990369d0c686b,mean1,0.00143671395824176,1.42367441734002e-05
\xdb44ee83f80d4055e66990369d0c686b,mean2,-0.00854708681993621,0.000395673695015851
\xdb44ee83f80d4055e66990369d0c686b,sd1,0.00489106612814477,3.77478168087445e-05
\xdb44ee83f80d4055e66990369d0c686b,sd2,0.0771187127192023,0.00140306845659909
\xdb44ee83f80d4055e66990369d0c686b,p3,0.0509623828605385,0
\x79976a78dd9b21b3a987669c9c6bad0b,p1,0.137396049688045,-8.47956964608597e-06
\x79976a78dd9b21b3a987669c9c6bad0b,mean1,0.000682964108660984,1.30434420328793e-05
\x79976a78dd9b21b3a987669c9c6bad0b,mean2,0.000709036731167956,0.000413024350842448
\x79976a78dd9b21b3a987669c9c6bad0b,sd1,0.000959539723687897,3.30097492992524e-05
\x79976a78dd9b21b3a987669c9c6bad0b,sd2,0.00365959402507521,0.00157936690790945
\x79976a78dd9b21b3a987669c9c6bad0b,p3,0.0510455245521488,0
\x01512af2ff46667c4595b683bf634f53,p1,0.139021955933958,-5.25892048474125e-06
\x01512af2ff46667c4595b683bf634f53,mean1,0.00095586947525212,1.15658373447495e-05
\x01512af2ff46667c4595b683bf634f53,mean2,0.0053836422717024,0.00043665211157861
\x01512af2ff46667c4595b683bf634f53,sd1,0.00105294217337251,2.9001857106824e-05
\x01512af2ff46667c4595b683bf634f53,sd2,-0.00746285432197258,0.00166246488756099
\x01512af2ff46667c4595b683bf634f53,p3,0.051067698175004,0
\xfce5e5c85f15da7175ad0b35fa0916d4,p1,0.094445513289182,-4.34742687556768e-06
\xfce5e5c85f15da7175ad0b35fa0916d4,mean1,0.0041355463067443,1.3614104852534e-05
\xfce5e5c85f15da7175ad0b35fa0916d4,mean2,-0.0280687102944726,0.000383869005005351
\xfce5e5c85f15da7175ad0b35fa0916d4,sd1,0.0149227794150533,3.61028135224068e-05
\xfce5e5c85f15da7175ad0b35fa0916d4,sd2,0.291281016853287,0.00111278508732851
\xfce5e5c85f15da7175ad0b35fa0916d4,p3,0.0508524648981098,0
\x0959c54cbe549c779e1fa53341771a2e,p1,0.112681598613655,-7.51099401934992e-06
\x0959c54cbe549c779e1fa53341771a2e,mean1,0.0015064725129661,1.12609645154331e-05
\x0959c54cbe549c779e1fa53341771a2e,mean2,-0.011274569139861,0.000433743381085173
\x0959c54cbe549c779e1fa53341771a2e,sd1,0.00480481940241571,2.87875501362636e-05
\x0959c54cbe549c779e1fa53341771a2e,sd2,0.126727950918026,0.00132620365936587
\x0959c54cbe549c779e1fa53341771a2e,p3,0.0512104417716467,0
\xa6c5e93058cc18e017c0214e0806f792,p1,0.0904742893357877,-8.43174124183833e-06
\xa6c5e93058cc18e017c0214e0806f792,mean1,0.00196177127400036,1.50669513356376e-05
\xa6c5e93058cc18e017c0214e0806f792,mean2,-0.0196856010564156,0.000366816507923128
\xa6c5e93058cc18e017c0214e0806f792,sd1,0.00624459486326791,3.78783231466742e-05
\xa6c5e93058cc18e017c0214e0806f792,sd2,0.116362079122228,0.00102173103156293
\xa6c5e93058cc18e017c0214e0806f792,p3,0.0506487477053888,0
\x99de6290a2b168d2e318800fd6c48212,p1,0.129103669553733,-8.30316577126402e-06
\x99de6290a2b168d2e318800fd6c48212,mean1,0.00123922601198046,1.54848351464293e-05
\x99de6290a2b168d2e318800fd6c48212,mean2,-0.00335594531696759,0.00036739498638787
\x99de6290a2b168d2e318800fd6c48212,sd1,0.00246417000113282,3.88190855628682e-05
\x99de6290a2b168d2e318800fd6c48212,sd2,0.041001019512191,0.00131233950759269
\x99de6290a2b168d2e318800fd6c48212,p3,0.0510892770302435,0
\x4ef9c88aeefb2bc2227c9575351e1fb4,p1,0.155559471596429,-8.87551498605729e-06
\x4ef9c88aeefb2bc2227c9575351e1fb4,mean1,0.000420831823126563,1.47351720356767e-05
\x4ef9c88aeefb2bc2227c9575351e1fb4,mean2,0.0105885409608448,0.000388471972928098
\x4ef9c88aeefb2bc2227c9575351e1fb4,sd1,-0.00119019943933953,3.81457543564112e-05
\x4ef9c88aeefb2bc2227c9575351e1fb4,sd2,-0.0558982090099516,0.00131004873507212
\x4ef9c88aeefb2bc2227c9575351e1fb4,p3,0.0509466842524619,0
\x0a11b1f4f5adbd1e681b6817f5435092,p1,0.0954650789835159,-1.51022478590744e-06
\x0a11b1f4f5adbd1e681b6817f5435092,mean1,0.032109656974241,1.00436228775384e-05
\x0a11b1f4f5adbd1e681b6817f5435092,mean2,0.276100066542841,0.00030228404458802
\x0a11b1f4f5adbd1e681b6817f5435092,sd1,0.0952012215408796,2.36569719955782e-05
\x0a11b1f4f5adbd1e681b6817f5435092,sd2,3.2326930109301,0.000845032974116976
\x0a11b1f4f5adbd1e681b6817f5435092,p3,0.0505362805118815,0
\xa2d338a862ff3eca26f1f5eb15283f15,p1,0.137571793887189,-2.53268542181357e-06
\xa2d338a862ff3eca26f1f5eb15283f15,mean1,0.0167583948383179,1.10232784375893e-05
\xa2d338a862ff3eca26f1f5eb15283f15,mean2,0.1939628900413,0.000294659843539117
\xa2d338a862ff3eca26f1f5eb15283f15,sd1,0.0549754898185502,2.65311928897919e-05
\xa2d338a862ff3eca26f1f5eb15283f15,sd2,1.21454769466606,0.000810623916021244
\xa2d338a862ff3eca26f1f5eb15283f15,p3,0.0508570015905457,0
\xb9c92dabbe9d32276a9d6b9a4a463d0f,p1,0.114411250813087,-3.06431998223955e-06
\xb9c92dabbe9d32276a9d6b9a4a463d0f,mean1,0.0106636432694591,1.50424794500308e-05
\xb9c92dabbe9d32276a9d6b9a4a463d0f,mean2,0.00805471639483857,0.000319256599866718
\xb9c92dabbe9d32276a9d6b9a4a463d0f,sd1,0.0363529277303744,3.72737608304764e-05
\xb9c92dabbe9d32276a9d6b9a4a463d0f,sd2,0.530127990478307,0.00081787971777329
\xb9c92dabbe9d32276a9d6b9a4a463d0f,p3,0.0507971754115415,0
\x7cacde00043f06cc67d07b5674b560b7,p1,0.140589804226447,-4.22454571393731e-06
\x7cacde00043f06cc67d07b5674b560b7,mean1,0.00251974957239422,1.42003442774463e-05
\x7cacde00043f06cc67d07b5674b560b7,mean2,-0.0115852722878977,0.000391455245655266
\x7cacde00043f06cc67d07b5674b560b7,sd1,0.00835044237192648,3.6076449239417e-05
\x7cacde00043f06cc67d07b5674b560b7,sd2,0.176082678323827,0.0013462858938989
\x7cacde00043f06cc67d07b5674b560b7,p3,0.0509611143347887,0
\x7f3ff4fda1ba7ad29bb5f7ba7e0d925d,p1,0.14260350988753,-4.53937688968867e-06
\x7f3ff4fda1ba7ad29bb5f7ba7e0d925d,mean1,0.00120261041157701,1.30787135561049e-05
\x7f3ff4fda1ba7ad29bb5f7ba7e0d925d,mean2,-0.000275258360177499,0.000413814319960462
\x7f3ff4fda1ba7ad29bb5f7ba7e0d925d,sd1,0.00279414609290951,3.27899017244344e-05
\x7f3ff4fda1ba7ad29bb5f7ba7e0d925d,sd2,0.0258548099339881,0.00159862604806567
\x7f3ff4fda1ba7ad29bb5f7ba7e0d925d,p3,0.0510428621174021,0
\x3f6704f0e142a13f0e4456ca374750cd,p1,0.109041108253364,-8.72309057414802e-06
\x3f6704f0e142a13f0e4456ca374750cd,mean1,0.00164480081653864,1.59263450924358e-05
\x3f6704f0e142a13f0e4456ca374750cd,mean2,-0.0169894857242557,0.000357051081350465
\x3f6704f0e142a13f0e4456ca374750cd,sd1,0.00485327556985367,4.07633177967334e-05
\x3f6704f0e142a13f0e4456ca374750cd,sd2,0.106899018838743,0.00106145628884226
\x3f6704f0e142a13f0e4456ca374750cd,p3,0.0508998394467748,0
\xd6556f155d71bce4da8e62b15e9b97de,p1,0.124245453548055,-3.29632603750634e-06
\xd6556f155d71bce4da8e62b15e9b97de,mean1,0.0145896929295677,1.21663123112002e-05
\xd6556f155d71bce4da8e62b15e9b97de,mean2,0.137654062994804,0.0002949287389162
\xd6556f155d71bce4da8e62b15e9b97de,sd1,0.0436712510485489,2.94740981170159e-05
\xd6556f155d71bce4da8e62b15e9b97de,sd2,0.858538473800601,0.000905093424783051
\xd6556f155d71bce4da8e62b15e9b97de,p3,0.0512572672902095,0
\x498cfb4d30fff59fdfa69dc3dc7fd711,p1,0.110108436771368,-5.14607861045569e-06
\x498cfb4d30fff59fdfa69dc3dc7fd711,mean1,0.00218671087756608,1.0819184994938e-05
\x498cfb4d30fff59fdfa69dc3dc7fd711,mean2,-0.0305923927400062,0.000449050708389901
\x498cfb4d30fff59fdfa69dc3dc7fd711,sd1,0.00700119998036074,2.71357519903371e-05
\x498cfb4d30fff59fdfa69dc3dc7fd711,sd2,0.292695114097871,0.0014713320243373
\x498cfb4d30fff59fdfa69dc3dc7fd711,p3,0.050792057968555,0
\x81ad32db37a1252244510dd795dafffa,p1,0.145841673519472,-2.3611681249767e-06
\x81ad32db37a1252244510dd795dafffa,mean1,0.00265008639110381,1.42120401870848e-05
\x81ad32db37a1252244510dd795dafffa,mean2,0.0133301391814169,0.000391367956561331
\x81ad32db37a1252244510dd795dafffa,sd1,0.00644803257378668,3.92117388986835e-05
\x81ad32db37a1252244510dd795dafffa,sd2,0.081710432262458,0.00126653794068589
\x81ad32db37a1252244510dd795dafffa,p3,0.0509016969772611,0
\xb003225cfe6b41063ce25dc95368742f,p1,0.107107363580937,-7.11953443961186e-06
\xb003225cfe6b41063ce25dc95368742f,mean1,0.00150726606630343,1.20856507234057e-05
\xb003225cfe6b41063ce25dc95368742f,mean2,-0.0192155092750974,0.000426068471069538
\xb003225cfe6b41063ce25dc95368742f,sd1,0.00438501579747895,2.94647188836497e-05
\xb003225cfe6b41063ce25dc95368742f,sd2,0.169277407967822,0.00141411170526383
\xb003225cfe6b41063ce25dc95368742f,p3,0.0507778217494142,0
\xbba488bce633b8c9cb326a07b2503f1e,p1,0.133579731769025,-5.7698299796178e-06
\xbba488bce633b8c9cb326a07b2503f1e,mean1,0.00226616065004062,1.42280941992902e-05
\xbba488bce633b8c9cb326a07b2503f1e,mean2,-0.00813224217424424,0.000386991421452861
\xbba488bce633b8c9cb326a07b2503f1e,sd1,0.00653661975854222,3.59455562453303e-05
\xbba488bce633b8c9cb326a07b2503f1e,sd2,0.164046609096299,0.00132893346888428
\xbba488bce633b8c9cb326a07b2503f1e,p3,0.0510173009549003,0
\x243b15cfacc22c8f511e623aea043746,p1,0.141164717875335,-5.583184374597e-06
\x243b15cfacc22c8f511e623aea043746,mean1,0.00102272312467878,1.61836572547243e-05
\x243b15cfacc22c8f511e623aea043746,mean2,0.0128459751500114,0.000356899798500696
\x243b15cfacc22c8f511e623aea043746,sd1,0.000865580643704067,3.94805128849965e-05
\x243b15cfacc22c8f511e623aea043746,sd2,-0.0393342749920729,0.00137016834473003
\x243b15cfacc22c8f511e623aea043746,p3,0.051296924890886,0
\x757f007128ba5d72bc1707bccbcf0fff,p1,0.0466639664831469,-1.04929513381432e-06
\x757f007128ba5d72bc1707bccbcf0fff,mean1,0.0191124223385902,8.47103286862281e-06
\x757f007128ba5d72bc1707bccbcf0fff,mean2,0.29104841900851,0.000363634781320182
\x757f007128ba5d72bc1707bccbcf0fff,sd1,0.0628611323043031,2.09965453701994e-05
\x757f007128ba5d72bc1707bccbcf0fff,sd2,1.48857249678304,0.000874908848459279
\x757f007128ba5d72bc1707bccbcf0fff,p3,0.0514212278080319,0
\xde8df69115d0bd87bde88b3065e64209,p1,0.140996358298516,-4.53043317003113e-07
\xde8df69115d0bd87bde88b3065e64209,mean1,0.0316161694738568,1.51763616370988e-05
\xde8df69115d0bd87bde88b3065e64209,mean2,0.248697946554113,0.000317618635071261
\xde8df69115d0bd87bde88b3065e64209,sd1,0.0746053051183535,4.19024541357308e-05
\xde8df69115d0bd87bde88b3065e64209,sd2,1.5389265462839,0.00114164376244067
\xde8df69115d0bd87bde88b3065e64209,p3,0.050581494987429,0
\x8363f998f38f016a9965c70f8880cba5,p1,0.15197223183123,-5.36319388592534e-06
\x8363f998f38f016a9965c70f8880cba5,mean1,0.00230882470677364,1.49365531725343e-05
\x8363f998f38f016a9965c70f8880cba5,mean2,0.00208106223017079,0.000375936693544175
\x8363f998f38f016a9965c70f8880cba5,sd1,0.00710380465992247,3.91503692982992e-05
\x8363f998f38f016a9965c70f8880cba5,sd2,0.117864851324371,0.00122770896464682
\x8363f998f38f016a9965c70f8880cba5,p3,0.0509335160109018,0
\xe408cf3edd804d08a085f30dcb283a16,p1,0.0915048328622291,-7.64206642329657e-06
\xe408cf3edd804d08a085f30dcb283a16,mean1,0.00213119478640796,1.29470179958913e-05
\xe408cf3edd804d08a085f30dcb283a16,mean2,-0.00909396386103123,0.000402383256887661
\xe408cf3edd804d08a085f30dcb283a16,sd1,0.00697665275305635,3.21472478219022e-05
\xe408cf3edd804d08a085f30dcb283a16,sd2,0.268796945423473,0.00115516441827151
\xe408cf3edd804d08a085f30dcb283a16,p3,0.0505494920999303,0
\xa17cb562a2541d116bdb6f745af9e46d,p1,0.105669822049018,-1.43684155630425e-06
\xa17cb562a2541d116bdb6f745af9e46d,mean1,0.0112925909844986,5.89523008819462e-06
\xa17cb562a2541d116bdb6f745af9e46d,mean2,-0.0143589793707495,0.000499310460518029
\xa17cb562a2541d116bdb6f745af9e46d,sd1,0.0365773768061853,1.39940463496148e-05
\xa17cb562a2541d116bdb6f745af9e46d,sd2,3.2199866872794,0.00179673461325217
\xa17cb562a2541d116bdb6f745af9e46d,p3,0.0513019801144097,0
\x379f9a8265f592f083d9fba705830b73,p1,0.159911283224106,-5.06511331831265e-06
\x379f9a8265f592f083d9fba705830b73,mean1,0.00116840301618077,1.38294685030868e-05
\x379f9a8265f592f083d9fba705830b73,mean2,-0.00610314110989174,0.000410119195346813
\x379f9a8265f592f083d9fba705830b73,sd1,0.00518337578297809,3.2987555506245e-05
\x379f9a8265f592f083d9fba705830b73,sd2,0.0315587317174986,0.00141626276312902
\x379f9a8265f592f083d9fba705830b73,p3,0.050966027505098,0
\xcb536c8c4e22c66e7691ed5cf6522367,p1,0.125657243895069,-1.45103427174068e-06
\xcb536c8c4e22c66e7691ed5cf6522367,mean1,0.033905752341465,9.07315721025825e-06
\xcb536c8c4e22c66e7691ed5cf6522367,mean2,0.440378567792993,0.000233642248349381
\xcb536c8c4e22c66e7691ed5cf6522367,sd1,0.100025970168495,2.30870000555897e-05
\xcb536c8c4e22c66e7691ed5cf6522367,sd2,1.83822521056941,0.000653385345574416
\xcb536c8c4e22c66e7691ed5cf6522367,p3,0.050899190449422,0
\xe9216f10b926f0c5c3dee98a586ed6bf,p1,0.144927157517528,-6.94464888482684e-06
\xe9216f10b926f0c5c3dee98a586ed6bf,mean1,0.000616694680875093,1.57340891019534e-05
\xe9216f10b926f0c5c3dee98a586ed6bf,mean2,0.0131374799414463,0.0003673839177028
\xe9216f10b926f0c5c3dee98a586ed6bf,sd1,-0.000857445534331869,4.14230803361508e-05
\xe9216f10b926f0c5c3dee98a586ed6bf,sd2,-0.0365837861184479,0.0011924062918672
\xe9216f10b926f0c5c3dee98a586ed6bf,p3,0.0509910115311723,0
\xed91e1178224123b67a2a213a75bd03d,p1,0.16435276098164,-5.4074051996815e-06
\xed91e1178224123b67a2a213a75bd03d,mean1,0.00118739269796777,1.36802324600705e-05
\xed91e1178224123b67a2a213a75bd03d,mean2,-0.00277805408019294,0.000410814960710427
\xed91e1178224123b67a2a213a75bd03d,sd1,0.00581464526414302,3.38054123492972e-05
\xed91e1178224123b67a2a213a75bd03d,sd2,0.0378152062843755,0.00143612104586729
\xed91e1178224123b67a2a213a75bd03d,p3,0.0510487738462564,0
\x550b5832cbd29a275398d9f97e4b4422,p1,0.13614377441861,-8.21820496507781e-06
\x550b5832cbd29a275398d9f97e4b4422,mean1,0.00123870111405056,1.3817390201297e-05
\x550b5832cbd29a275398d9f97e4b4422,mean2,-0.00550811487838132,0.000398948406673841
\x550b5832cbd29a275398d9f97e4b4422,sd1,0.00315997061311273,3.53260839488216e-05
\x550b5832cbd29a275398d9f97e4b4422,sd2,0.0510851821919265,0.0012626744523029
\x550b5832cbd29a275398d9f97e4b4422,p3,0.0509723761131896,0
\xe1e38e457338d697b36589db219f196e,p1,0.144036432877031,-6.25157950680749e-06
\xe1e38e457338d697b36589db219f196e,mean1,0.0012792441288302,1.23173476569109e-05
\xe1e38e457338d697b36589db219f196e,mean2,-0.00160786097805032,0.000425339751707391
\xe1e38e457338d697b36589db219f196e,sd1,0.00317830857258532,3.13141293964045e-05
\xe1e38e457338d697b36589db219f196e,sd2,0.0511186474572822,0.00139793830326984
\xe1e38e457338d697b36589db219f196e,p3,0.0509321762488756,0
\x14c9c895d6add69b3035eb35bfd3d85f,p1,0.144146442615591,-1.53640724004376e-06
\x14c9c895d6add69b3035eb35bfd3d85f,mean1,0.00418868315119852,1.44004280710592e-05
\x14c9c895d6add69b3035eb35bfd3d85f,mean2,0.0636546165528298,0.000382167417682633
\x14c9c895d6add69b3035eb35bfd3d85f,sd1,0.00550333419203475,3.85058909270707e-05
\x14c9c895d6add69b3035eb35bfd3d85f,sd2,0.0648432972050941,0.00129407131271199
\x14c9c895d6add69b3035eb35bfd3d85f,p3,0.0509178938384186,0
\xbcce5ce62467c6b8e2201a21bb7d2469,p1,0.116883786784946,-2.45535703009497e-06
\xbcce5ce62467c6b8e2201a21bb7d2469,mean1,0.00970332120111268,1.15698706677347e-05
\xbcce5ce62467c6b8e2201a21bb7d2469,mean2,0.0829731703132053,0.000380151706204299
\xbcce5ce62467c6b8e2201a21bb7d2469,sd1,0.032962865961813,2.95659093590343e-05
\xbcce5ce62467c6b8e2201a21bb7d2469,sd2,0.627863626143574,0.000999100599648599
\xbcce5ce62467c6b8e2201a21bb7d2469,p3,0.0511341892170394,0
\xb335ee5450e7e21f8a0d268b08d9c307,p1,0.127334549573127,-1.98209933386153e-06
\xb335ee5450e7e21f8a0d268b08d9c307,mean1,0.011195105374797,1.11273254826801e-05
\xb335ee5450e7e21f8a0d268b08d9c307,mean2,0.0282595485131578,0.000397255409866943
\xb335ee5450e7e21f8a0d268b08d9c307,sd1,0.0390441251388836,2.83364851216149e-05
\xb335ee5450e7e21f8a0d268b08d9c307,sd2,0.768138359788923,0.00107694226877273
\xb335ee5450e7e21f8a0d268b08d9c307,p3,0.0511062488402694,0
\x793d8a0d5503d3328baa2db5fc98edd6,p1,0.154074525079604,-1.31620093165085e-06
\x793d8a0d5503d3328baa2db5fc98edd6,mean1,0.0121290772094378,1.11068581704803e-05
\x793d8a0d5503d3328baa2db5fc98edd6,mean2,0.0868293944209446,0.000404777093695147
\x793d8a0d5503d3328baa2db5fc98edd6,sd1,0.0483399741234338,2.82733607464454e-05
\x793d8a0d5503d3328baa2db5fc98edd6,sd2,1.04860541124251,0.00118283016810819
\x793d8a0d5503d3328baa2db5fc98edd6,p3,0.0510386432968896,0
\x32d71dfe18344fdc0a00e365f8ad1ee9,p1,0.138470974880112,-3.24257106831068e-06
\x32d71dfe18344fdc0a00e365f8ad1ee9,mean1,0.00317498861792552,1.53350682374476e-05
\x32d71dfe18344fdc0a00e365f8ad1ee9,mean2,0.0236522692686347,0.00036079661956409
\x32d71dfe18344fdc0a00e365f8ad1ee9,sd1,0.00690549031652049,4.12104690351598e-05
\x32d71dfe18344fdc0a00e365f8ad1ee9,sd2,0.105509955924843,0.00118672840652366
\x32d71dfe18344fdc0a00e365f8ad1ee9,p3,0.0509364258114035,0
\x92e579de779bcb1b33d0c4948eec8a02,p1,0.177782276121352,-7.2973057906261e-06
\x92e579de779bcb1b33d0c4948eec8a02,mean1,0.00125437766480785,1.39322133668337e-05
\x92e579de779bcb1b33d0c4948eec8a02,mean2,-0.0357815452917413,0.000421578801857991
\x92e579de779bcb1b33d0c4948eec8a02,sd1,0.0175446658380307,3.05634490784474e-05
\x92e579de779bcb1b33d0c4948eec8a02,sd2,0.254547642463414,0.00141570667914068
\x92e579de779bcb1b33d0c4948eec8a02,p3,0.0511898887772668,0
\xa4eb4a3a2bd12a2bad149c89a26320a0,p1,0.132761903019873,-5.12318169755098e-06
\xa4eb4a3a2bd12a2bad149c89a26320a0,mean1,0.00315664871094375,1.27194854189187e-05
\xa4eb4a3a2bd12a2bad149c89a26320a0,mean2,-0.0170019595844679,0.000410976484054556
\xa4eb4a3a2bd12a2bad149c89a26320a0,sd1,0.0111000867203282,3.27971207625172e-05
\xa4eb4a3a2bd12a2bad149c89a26320a0,sd2,0.317954808961672,0.00135456596599469
\xa4eb4a3a2bd12a2bad149c89a26320a0,p3,0.0508579364226782,0
\x426bb82e9ff1e7410d85e8e0e536f2f9,p1,0.082316632399637,-1.28845060063467e-06
\x426bb82e9ff1e7410d85e8e0e536f2f9,mean1,0.00500206134420929,4.42234631540818e-06
\x426bb82e9ff1e7410d85e8e0e536f2f9,mean2,-0.0973621039412684,0.000553305018672451
\x426bb82e9ff1e7410d85e8e0e536f2f9,sd1,0.0163083834890875,1.06469793423706e-05
\x426bb82e9ff1e7410d85e8e0e536f2f9,sd2,2.22056741792477,0.0018256486806692
\x426bb82e9ff1e7410d85e8e0e536f2f9,p3,0.0508861939849968,0
\x8ec15aee25ebad654e6d3a791fabd943,p1,0.121044725011947,-7.74716735433965e-06
\x8ec15aee25ebad654e6d3a791fabd943,mean1,0.00177598461275615,1.40242412702683e-05
\x8ec15aee25ebad654e6d3a791fabd943,mean2,-0.0182307247189111,0.000393558839952356
\x8ec15aee25ebad654e6d3a791fabd943,sd1,0.00564222023111766,3.53442337413739e-05
\x8ec15aee25ebad654e6d3a791fabd943,sd2,0.172735543720185,0.00132789884226448
\x8ec15aee25ebad654e6d3a791fabd943,p3,0.0509355430285324,0
\x6b72fac2343d912bf88fa4c9639cb109,p1,0.132935086215339,-9.17906393737282e-07
\x6b72fac2343d912bf88fa4c9639cb109,mean1,0.0409163239501746,7.57149507191428e-06
\x6b72fac2343d912bf88fa4c9639cb109,mean2,0.916637580044115,0.000260923059633763
\x6b72fac2343d912bf88fa4c9639cb109,sd1,0.121740324169642,2.07041567681806e-05
\x6b72fac2343d912bf88fa4c9639cb109,sd2,3.80421686409074,0.000840171375295723
\x6b72fac2343d912bf88fa4c9639cb109,p3,0.0512058885121718,0
\x7e6f66d5d4281357279a6e0d74343881,p1,0.165296310304193,-5.1223061898218e-06
\x7e6f66d5d4281357279a6e0d74343881,mean1,0.00103369793106683,1.21217079150317e-05
\x7e6f66d5d4281357279a6e0d74343881,mean2,0.00327283022057645,0.00043778404100587
\x7e6f66d5d4281357279a6e0d74343881,sd1,0.00282691131293426,3.02624101513133e-05
\x7e6f66d5d4281357279a6e0d74343881,sd2,-0.0245327195781009,0.00162353990562089
\x7e6f66d5d4281357279a6e0d74343881,p3,0.050872583653794,0
\xf7da61064376c18c4fcf02a0f3b25855,p1,0.130192411638285,-3.07855742437332e-06
\xf7da61064376c18c4fcf02a0f3b25855,mean1,0.00428712915412743,1.13691114265664e-05
\xf7da61064376c18c4fcf02a0f3b25855,mean2,0.00155085884368322,0.000424359001363388
\xf7da61064376c18c4fcf02a0f3b25855,sd1,0.0150612570353016,3.12559236347896e-05
\xf7da61064376c18c4fcf02a0f3b25855,sd2,0.27289673811486,0.00113298016575064
\xf7da61064376c18c4fcf02a0f3b25855,p3,0.0509941496579061,0
\xa82e173da04a9bb1fbea3cea03d37f84,p1,0.138863821133964,-7.02549282045855e-06
\xa82e173da04a9bb1fbea3cea03d37f84,mean1,0.00171362869474733,1.20082666338291e-05
\xa82e173da04a9bb1fbea3cea03d37f84,mean2,0.00855709058360365,0.00041670105926367
\xa82e173da04a9bb1fbea3cea03d37f84,sd1,0.00504213272163577,2.95512737987476e-05
\xa82e173da04a9bb1fbea3cea03d37f84,sd2,0.137484134248736,0.0013870388579196
\xa82e173da04a9bb1fbea3cea03d37f84,p3,0.0510084449914642,0
\x6f69455c69b182ac98027f65a68643a6,p1,0.111420338488893,-8.2134097339189e-06
\x6f69455c69b182ac98027f65a68643a6,mean1,0.00166740389611215,1.42406929160679e-05
\x6f69455c69b182ac98027f65a68643a6,mean2,-0.0151114107457666,0.000386368777323699
\x6f69455c69b182ac98027f65a68643a6,sd1,0.0047608292950108,3.57992396619134e-05
\x6f69455c69b182ac98027f65a68643a6,sd2,0.135429985852124,0.00127759828841812
\x6f69455c69b182ac98027f65a68643a6,p3,0.050898653354532,0
\xdebdf3a96c2bfc4a1aca8464d710a309,p1,0.120798645205595,-1.06171934490914e-06
\xdebdf3a96c2bfc4a1aca8464d710a309,mean1,0.0128497741086861,5.78315452039311e-06
\xdebdf3a96c2bfc4a1aca8464d710a309,mean2,-0.0492827009389121,0.000505803949900822
\xdebdf3a96c2bfc4a1aca8464d710a309,sd1,0.0456429552627925,1.38914466319197e-05
\xdebdf3a96c2bfc4a1aca8464d710a309,sd2,3.12279767701025,0.00181158652847588
\xdebdf3a96c2bfc4a1aca8464d710a309,p3,0.0513259222834387,0
\xd258cbf9e6792b98f40451849c3ba9af,p1,0.15134951789361,-7.54619076085133e-06
\xd258cbf9e6792b98f40451849c3ba9af,mean1,0.00249453648389569,1.39180340803273e-05
\xd258cbf9e6792b98f40451849c3ba9af,mean2,0.0193582066024719,0.000367772794005037
\xd258cbf9e6792b98f40451849c3ba9af,sd1,0.00842446713722306,3.45955458660532e-05
\xd258cbf9e6792b98f40451849c3ba9af,sd2,0.162378883316709,0.00117071825550635
\xd258cbf9e6792b98f40451849c3ba9af,p3,0.0510315368250439,0
\x983a001900ee9805136789095acf15f7,p1,0.145111580306478,-1.05423682118818e-06
\x983a001900ee9805136789095acf15f7,mean1,0.0163083280820761,1.10779187914301e-05
\x983a001900ee9805136789095acf15f7,mean2,0.021733438678976,0.000391018029861822
\x983a001900ee9805136789095acf15f7,sd1,0.0569653958532022,2.45412593059057e-05
\x983a001900ee9805136789095acf15f7,sd2,1.78867697834834,0.00125398708832188
\x983a001900ee9805136789095acf15f7,p3,0.0506319525930101,0
\x2f283318c7756acb0b1c8bd4d6900aaa,p1,0.112117863934587,-8.1886159859577e-06
\x2f283318c7756acb0b1c8bd4d6900aaa,mean1,0.00172166627318113,1.32776993814599e-05
\x2f283318c7756acb0b1c8bd4d6900aaa,mean2,-0.0168021704179639,0.000403355366661403
\x2f283318c7756acb0b1c8bd4d6900aaa,sd1,0.00520708659544857,3.35419472652621e-05
\x2f283318c7756acb0b1c8bd4d6900aaa,sd2,0.136303926543031,0.00124612825164895
\x2f283318c7756acb0b1c8bd4d6900aaa,p3,0.0508991637860843,0
\x80c4139f5f5b7db630fabd8916ce5ae9,p1,0.137667249387854,-3.24145418832485e-06
\x80c4139f5f5b7db630fabd8916ce5ae9,mean1,0.00632624513292625,1.67329708461367e-05
\x80c4139f5f5b7db630fabd8916ce5ae9,mean2,0.036691787163597,0.000303143723628016
\x80c4139f5f5b7db630fabd8916ce5ae9,sd1,0.0188848317495379,4.258517119558e-05
\x80c4139f5f5b7db630fabd8916ce5ae9,sd2,0.240593773639413,0.000901721239127095
\x80c4139f5f5b7db630fabd8916ce5ae9,p3,0.0509712895973679,0
\x92869c5530a656a0efe061dcd383f596,p1,0.125103942774741,-1.67769532529844e-06
\x92869c5530a656a0efe061dcd383f596,mean1,0.0143310023316459,1.08271155803125e-05
\x92869c5530a656a0efe061dcd383f596,mean2,0.0701292659529975,0.00038505149049716
\x92869c5530a656a0efe061dcd383f596,sd1,0.0551051392707568,2.63958437419331e-05
\x92869c5530a656a0efe061dcd383f596,sd2,0.894160071767564,0.000901058979670724
